UserID,RestaurantID,food
915,12,-0.123096795
916,12,0.215710198
917,12,0.0750893875
918,12,-0.0956930378
919,12,0.1875556991
924,12,0.3371073958
925,12,0.1760456176
929,12,-0.0014998954
930,12,-0.0309260673
931,12,0.297518286
932,12,0.0916809749
933,12,0.1415086841
936,12,-0.0323154077
937,12,0.1536582799
938,12,0.2017589809
941,12,0.0383759567
950,12,-0.0015064393
951,12,0.0035327078
967,12,0.1668413915
971,12,0.1499103084
976,12,0.1270378034
982,12,0.2547077183
983,12,0.1399235485
987,12,0.0432862514
989,12,0.1239925104
993,12,0.0652344764
997,12,-0.0370884688
6,13,-0.0705045468
8,13,0.0581292465
9,13,0.136698681
15,13,-0.0201657807
20,13,0.2847287531
27,13,0.0868105724
32,13,0.1916614652
44,13,0.0799085624
47,13,0.1948102536
50,13,0.0408452627
51,13,0.1384432609
53,13,-0.0844415553
60,13,-0.047935844
61,13,0.0047055265
66,13,-0.0896505637
67,13,0.1611674486
71,13,0.0504654008
75,13,-0.1655100486
81,13,0.0754859734
92,13,0.2011778603
99,13,0.038658626
103,13,0.0798904864
105,13,0.0044477351
106,13,0.0165212729
113,13,0.104643626
129,13,0.0062308788
136,13,-0.0512432986
137,13,0.0123638453
139,13,0.1961253509
150,13,0.1410529176
151,13,-0.0121981798
154,13,0.0405813614
158,13,0.2999762835
175,13,0.2857675635
177,13,0.1526772139
179,13,0.4232121172
182,13,0.0445660213
183,13,-0.1146851364
191,13,0.0879540764
197,13,0.0941539588
198,13,0.0472492997
200,13,-0.1271261375
203,13,0.3333376012
204,13,0.1023976754
212,13,0.0588035334
218,13,0.0940165234
221,13,0.0728133966
222,13,-0.0594537456
231,13,0.0568080946
245,13,0.0538669357
250,13,0.0649988047
254,13,0.1678105222
265,13,0.0965709191
272,13,0.2228884128
274,13,-0.0223429556
276,13,-0.0381811723
279,13,0.0663602463
280,13,0.0119328513
281,13,0.0879674328
289,13,0.1634306408
293,13,-0.0027402977
297,13,-0.0182102198
298,13,0.0906584587
300,13,0.092713788
304,13,-0.0287808265
306,13,0.3494412726
309,13,0.2255060252
313,13,0.0350511764
316,13,-0.0288588176
317,13,0.2323543225
320,13,-0.0126906752
331,13,-0.0789034961
332,13,0.0169544128
340,13,0.118157699
341,13,0.0411474524
349,13,-0.2199316673
350,13,0.3465549799
359,13,0.2213711095
360,13,-0.0863335811
362,13,0.2156115883
366,13,0.0995955059
369,13,0.0767168719
371,13,0.0067920713
379,13,0.0559362415
380,13,-0.0224757645
382,13,-0.1637289769
384,13,-0.0078830436
395,13,-0.0747705089
401,13,0.0608255707
405,13,0.0296394442
411,13,0.0360590491
419,13,0.1888038045
420,13,0.117943781
424,13,0.0673490838
428,13,-0.2078297342
429,13,0.0193015326
440,13,-0.080710214
441,13,0.18184548
443,13,0.063389856
448,13,0.3258894769
449,13,-0.0976924689
451,13,-0.0696836906
458,13,0.1407935389
471,13,0.0771966211
480,13,0.0565450336
486,13,-0.0136591711
492,13,-0.1273598644
493,13,0.1366325161
506,13,0.0863952413
509,13,0.2282530714
513,13,0.0988905749
516,13,0.0941068536
523,13,0.0446513846
527,13,-0.0434433447
530,13,0.0895350356
541,13,-0.0740770056
548,13,0.0402686869
551,13,-0.0293378018
553,13,0.0126519799
555,13,0.0939270128
558,13,-0.0452889191
559,13,-0.0091925242
562,13,0.1656394176
565,13,-0.1256549539
567,13,0.1069164447
575,13,0.1003943617
581,13,0.2171307669
590,13,0.0687882509
591,13,0.1930767241
595,13,0.2444988706
596,13,0.2257018986
599,13,0.0159487831
603,13,0.003880198
605,13,0.13437515
624,13,0.1379905092
643,13,0.1886403638
651,13,0.2138199981
653,13,-0.0064453057
656,13,0.0250889308
659,13,-0.0616433033
660,13,-0.113423293
663,13,-0.0829419678
669,13,0.0793128165
680,13,0.1152130481
685,13,-0.0808218031
692,13,-0.0068246766
694,13,-0.0234154633
695,13,0.020149917
696,13,-0.1439084179
709,13,0.0798555305
710,13,0.0093530284
716,13,0.0528048187
718,13,0.1075378073
722,13,0.1327106466
724,13,0.0768915068
737,13,-0.1406922945
738,13,0.0251308405
739,13,0.0136527683
745,13,0.1976235215
746,13,0.4087606148
753,13,0.0584379254
755,13,-0.1107528236
757,13,-0.1157490461
761,13,0.1787426301
763,13,-0.1546553544
765,13,0.247895223
768,13,-0.0874348021
772,13,0.1545434441
773,13,-0.0086827236
778,13,0.1731852069
782,13,0.0592722823
783,13,0.0498033437
788,13,0.1299106196
804,13,0.0490645849
808,13,0.0955996927
812,13,0.158827936
816,13,0.0793291153
819,13,0.1245534524
821,13,0.0824968695
833,13,0.0084327589
836,13,-0.1367981813
839,13,0.0242737145
840,13,-0.1180684861
841,13,-0.0254759725
843,13,0.2102535908
845,13,0.1974283154
850,13,-0.006111513
851,13,0.1867750238
854,13,0.1272172272
857,13,0.1013972793
865,13,-0.0869758483
866,13,-0.0184706577
868,13,0.1049986671
871,13,0.1315301376
872,13,-0.1461408598
873,13,-0.0551482178
877,13,0.0267492214
879,13,0.0622372129
886,13,-0.0073234169
887,13,0.0885550116
889,13,0.0050021138
894,13,-0.0037367568
895,13,0.0787895961
896,13,-0.0123719794
897,13,0.1814055352
900,13,-0.095792862
911,13,0.2472393767
915,13,-0.1260692216
918,13,-0.1512296041
921,13,0.1228088777
925,13,0.1183347674
929,13,0.1339678252
932,13,0.1701579474
933,13,0.1187377582
935,13,0.0003514856
936,13,-0.0611741578
937,13,0.0803401839
939,13,0.0019781945
943,13,0.0708754514
944,13,0.2140466352
951,13,-0.027923773
953,13,-0.0152798825
954,13,-0.0384845614
958,13,-0.0387458682
960,13,0.2645145058
974,13,-0.0815548309
977,13,-0.0134137006
980,13,-0.0168679874
982,13,-0.1100273445
10,14,-0.0257870492
12,14,0.132340554
18,14,-0.0038363684
19,14,0.0258449088
25,14,-0.0578894638
27,14,0.104732879
31,14,0.0796613956
33,14,0.0370425225
39,14,0.0655007028
47,14,0.0138507643
48,14,0.1702938835
72,14,0.0568178353
73,14,0.0345564964
79,14,0.0619102605
81,14,0.1328063928
82,14,0.118344721
98,14,0.0237788997
100,14,0.0462620944
102,14,0.1354231031
105,14,-0.0232256418
120,14,0.0666270982
123,14,-0.2134447821
124,14,0.1781415442
125,14,0.0926399011
126,14,0.1544762995
130,14,-0.0487828646
132,14,0.1579033223
133,14,0.0881418397
134,14,-0.0326647031
135,14,0.1785358543
137,14,0.0733322311
138,14,0.0792338944
140,14,0.0462168335
145,14,0.0423951526
150,14,0.0449675535
153,14,0.1269090205
155,14,0.1968822634
156,14,-0.0061648759
157,14,0.2609267384
159,14,0.0563308838
161,14,0.1120333182
162,14,-0.0505535133
170,14,0.0289711485
171,14,-0.1809059189
175,14,-0.009481163
176,14,0.0275712987
182,14,0.0679624282
188,14,-0.0594963272
192,14,0.0696097421
194,14,0.2690738382
201,14,0.0216349311
202,14,-0.1115976533
217,14,0.0316193476
221,14,-0.0984447844
223,14,0.1065629698
243,14,0.0489310615
256,14,0.1183013863
258,14,-0.0618064202
265,14,0.0044855238
270,14,0.0322775881
276,14,0.2887953409
284,14,0.2399561453
286,14,0.1211834155
290,14,-0.1325468084
297,14,0.0858158384
298,14,0.1000111822
301,14,-0.1681272503
308,14,0.032267688
309,14,-0.0304004396
321,14,-0.0085317846
323,14,-0.0283369239
325,14,0.0126297194
331,14,0.2260998447
332,14,-0.0078702032
333,14,-0.0019743616
335,14,0.2122714601
342,14,0.1951287526
343,14,0.139908036
348,14,0.0918400825
349,14,0.2903953502
351,14,0.1179431313
353,14,0.1409177749
356,14,-0.0008943729
359,14,0.0293938393
361,14,0.0060353735
364,14,-0.1038487483
372,14,0.1543254999
374,14,0.2011717512
376,14,-0.0478950896
390,14,0.0840675337
391,14,0.3350040667
406,14,0.0310963714
407,14,0.1844862642
409,14,-0.1972704411
416,14,0.1440616532
425,14,-0.087357176
427,14,0.0835509834
428,14,0.350522366
433,14,0.0180316109
437,14,0.0049794361
448,14,-0.2028359455
456,14,0.0614054993
457,14,0.0393780649
461,14,0.0684772557
469,14,-0.0326335958
471,14,0.0927334921
478,14,-0.0050748876
482,14,0.1492758429
485,14,0.167577621
492,14,0.1143123877
493,14,0.0910508266
499,14,0.0760207763
504,14,0.1376595594
507,14,0.0088326144
508,14,0.1400498095
510,14,0.0064598338
512,14,0.1040713289
513,14,-0.0915357494
515,14,0.0254372044
517,14,0.1984463147
519,14,0.039997946
523,14,0.1588698921
524,14,0.0729850285
526,14,0.0638407183
531,14,0.1092738072
533,14,0.1762729259
535,14,0.1468248456
536,14,0.1565451137
545,14,-0.1679775312
553,14,0.0542773111
560,14,0.1691112099
561,14,0.0922753831
566,14,0.0591283798
567,14,0.0368032043
568,14,0.1196694557
585,14,0.0482928153
586,14,0.1261878139
594,14,0.2333878951
596,14,-0.0716058298
597,14,0.3280394751
600,14,-0.0192951461
605,14,0.0883432882
610,14,0.0386943197
612,14,0.0716812146
615,14,0.1317411638
624,14,0.0988720875
628,14,-0.1489788364
632,14,0.0234147422
633,14,0.0543353644
634,14,-0.0605320775
635,14,0.1375632957
638,14,0.2458770183
639,14,-0.0010885595
644,14,-0.1454436295
653,14,0.0697157042
655,14,0.0107042016
665,14,0.2032261399
668,14,0.1182589656
673,14,0.1218679136
675,14,-0.0582405566
683,14,0.0239522656
688,14,0.0814045335
699,14,0.0694198381
700,14,-0.0082908222
701,14,0.1864320766
713,14,0.1761665304
714,14,0.0674104966
717,14,0.051812078
718,14,-0.0250176088
719,14,0.2495834194
720,14,-0.1477479481
723,14,0.0527895746
724,14,0.1217652218
725,14,0.1725674211
727,14,0.1483904843
729,14,0.0642996883
733,14,0.0238646571
737,14,0.3606583123
741,14,-0.0065629107
743,14,0.1433571492
745,14,0.000866516
746,14,-0.1728195026
750,14,0.0442270082
752,14,0.0638672484
754,14,0.1096821184
757,14,0.1594300385
766,14,0.0944944606
771,14,0.0936815469
772,14,-0.0098041062
774,14,0.085326208
777,14,-0.2154189511
779,14,0.0296180909
780,14,0.1931508976
810,14,0.0769809355
819,14,-0.0355814365
825,14,0.0796001188
833,14,0.1812629942
835,14,0.006106661
844,14,-0.1389571581
848,14,0.1292264284
852,14,0.007542497
854,14,0.077210367
861,14,0.1219493044
862,14,0.2316217991
863,14,0.1965632827
865,14,0.0949950367
867,14,0.0916984416
871,14,0.1137267571
874,14,-0.0484948137
876,14,0.0179452538
878,14,-0.2153667521
879,14,-0.075849839
880,14,0.056468452
881,14,-0.1036735048
886,14,0.1150852174
887,14,0.018329234
888,14,-0.001798446
889,14,0.2573251497
892,14,0.0494432649
893,14,0.0148772992
896,14,0.0879765456
897,14,-0.0004228712
904,14,0.0574405705
909,14,-0.0702831536
920,14,-0.1453910882
924,14,-0.1263121246
926,14,0.0031150781
937,14,0.0253800483
944,14,0.0654773065
949,14,0.082255345
955,14,-0.0698279373
961,14,0.2206230841
962,14,0.0009927829
963,14,0.161498864
964,14,0.1973470965
976,14,0.0421733557
984,14,0.1013794945
986,14,0.1022066122
992,14,-0.0605725885
997,14,0.1444177989
7,15,-0.1857172763
14,15,-0.0545869047
20,15,-0.1838478422
22,15,-0.0785638144
30,15,0.0026616285
31,15,-0.2539843762
32,15,-0.1353500493
39,15,-0.103496348
42,15,-0.2213744384
47,15,-0.1144079203
48,15,0.0541258587
50,15,-0.248537729
51,15,-0.0811912106
59,15,-0.2131675063
64,15,-0.0277116137
67,15,-0.0450341542
75,15,0.0179179203
81,15,-0.0768897253
83,15,-0.068858546
84,15,-0.1437837017
86,15,0.0068344657
91,15,0.0105269933
94,15,0.0729634757
97,15,-0.2496732219
100,15,0.00867924
101,15,-0.1470527267
103,15,0.0091244733
105,15,-0.2516932649
117,15,0.0872884537
121,15,0.0148199471
129,15,0.0334575169
130,15,-0.0709946274
136,15,0.0219496018
140,15,-0.0086751589
141,15,-0.0278805142
143,15,0.0091754346
150,15,-0.1037477313
154,15,-0.146951093
155,15,-0.0244193438
157,15,0.0081725722
159,15,-0.1637566528
162,15,-0.1121169875
171,15,-0.1680116731
182,15,-0.1003631582
184,15,-0.146451997
195,15,-0.0689690851
197,15,-0.2055903573
208,15,-0.1630273977
210,15,-0.19939165
216,15,-0.0255267006
217,15,-0.1820514142
219,15,-0.2375199927
224,15,-0.014394181
226,15,-0.1749583678
228,15,-0.051964595
231,15,-0.0584522396
232,15,-0.0801632254
243,15,-0.0961179778
244,15,-0.1400291554
250,15,-0.192250736
253,15,0.0118568173
254,15,-0.145626821
255,15,0.0727446921
272,15,0.0153143884
279,15,0.1257860274
286,15,-0.0424899336
296,15,0.2200186268
304,15,-0.025836736
308,15,-0.0585014689
314,15,-0.1202295764
315,15,-0.2199972944
317,15,-0.2463358437
321,15,-0.2236886564
331,15,0.0130457492
333,15,-0.0250917621
335,15,-0.0118125915
341,15,-0.0244076319
342,15,-0.0683567957
343,15,-0.033315509
346,15,-0.0147156051
348,15,-0.056905996
355,15,-0.2070832249
356,15,0.0137788567
358,15,-0.0076454183
359,15,-0.1001334333
368,15,-0.2027245398
371,15,-0.0387667608
372,15,0.0174318478
376,15,-0.0388652341
385,15,0.1198840298
386,15,-0.0616690191
387,15,-0.178462436
391,15,0.1155627106
395,15,-0.025929614
400,15,0.0040528647
403,15,-0.0854703715
409,15,-0.2422590974
410,15,-0.1129674591
415,15,-0.0284413861
418,15,-0.0915136079
419,15,0.0226760891
420,15,-0.0258579052
425,15,-0.2255097827
429,15,0.1167325165
437,15,-0.1133362139
451,15,-0.0479074583
455,15,-0.1596351171
461,15,-0.1880628222
466,15,-0.1687888546
471,15,-0.0524124066
477,15,-0.0553309413
482,15,-0.0816105414
484,15,-0.2337635621
485,15,-0.2234324647
489,15,-0.1933721507
493,15,-0.0125703544
497,15,0.011942834
498,15,-0.0795353686
499,15,-0.1434686829
500,15,-0.1075226499
501,15,-0.1421089165
502,15,-0.0323356598
512,15,-0.1081692332
517,15,-0.131694889
519,15,0.0542568153
521,15,-0.1294932556
524,15,-0.0723566211
525,15,-0.0210869761
526,15,-0.0407501744
546,15,-0.0407671162
548,15,0.030497875
554,15,-0.0939640206
564,15,0.0100060684
565,15,0.0917754886
570,15,-0.2445675456
576,15,-0.0001257214
578,15,-0.0087232581
588,15,-0.0862378876
592,15,-0.106031669
594,15,0.0385029114
601,15,-0.1122249237
611,15,-0.190486557
616,15,0.0828446859
617,15,0.0428249222
622,15,-0.112842079
634,15,-0.175175584
636,15,-0.2416190399
645,15,-0.0653927195
653,15,-0.1023986293
657,15,-0.1407759264
659,15,-0.0463475381
680,15,-0.2336437346
681,15,-0.0300065854
682,15,-0.0474936184
686,15,-0.0856661577
689,15,-0.1538233572
692,15,0.0498807327
694,15,-0.1460022505
695,15,0.0299157257
702,15,-0.054940977
709,15,-0.1666924214
710,15,-0.0828458029
713,15,-0.0026878535
716,15,-0.0757777886
719,15,-0.2031446191
722,15,-0.2080792764
724,15,-0.2250167481
728,15,-0.0071903506
732,15,-0.0434555575
733,15,-0.084618392
739,15,0.0420872931
746,15,-0.2468618897
753,15,-0.0897220956
761,15,-0.1936429899
766,15,0.0195384213
771,15,-0.0612726312
772,15,-0.1327780107
774,15,-0.05210985
783,15,-0.1156674048
785,15,-0.2006745224
790,15,-0.1119343462
795,15,-0.0358828373
799,15,0.040127283
808,15,-0.1267789307
809,15,-0.2557472487
813,15,-0.185983665
825,15,-0.1003628371
836,15,-0.0080867346
837,15,-0.122762049
840,15,0.0039548795
847,15,-0.2472178369
851,15,-0.2251569857
854,15,-0.1192109517
856,15,-0.0599570499
858,15,-0.0792048409
864,15,-0.1859885521
875,15,0.0361326784
876,15,-0.2143045044
877,15,0.0562883185
879,15,-0.1057863272
884,15,-0.0537929409
888,15,-0.0559734104
890,15,-0.0362245859
893,15,-0.2083101477
894,15,-0.1195283595
895,15,-0.0228196433
896,15,-0.0406685627
900,15,0.0249301357
908,15,-0.1598102772
915,15,-0.0672009756
918,15,0.0633506095
919,15,-0.1707620662
930,15,-0.0670385295
936,15,0.0597881978
944,15,-0.0202036667
959,15,-0.0567391221
961,15,-0.0063854102
962,15,0.0264681675
967,15,-0.2209245104
968,15,-0.1509997429
969,15,0.0697363328
970,15,-0.2271037614
972,15,-0.1887062393
973,15,-0.0512815223
975,15,-0.0887842378
983,15,-0.0911419128
984,15,-0.0553706403
987,15,-0.1910188046
989,15,-0.1441955502
993,15,-0.1315454654
994,15,0.2994400481
1000,15,-0.2059553066
2,16,-0.0642991848
4,16,0.0176016686
7,16,0.0536356435
10,16,-0.0572910507
19,16,0.0152148362
27,16,0.0345038243
31,16,-0.0261672868
37,16,-0.2816261061
43,16,0.0475474729
52,16,-0.1781518846
55,16,0.0094195608
64,16,-0.0626187784
69,16,-0.0247202292
71,16,-0.0047571745
74,16,0.2085920085
76,16,0.0343194332
80,16,-0.1347025273
81,16,0.0310037936
82,16,-0.0573351568
86,16,0.0959490132
87,16,0.0801611424
93,16,-0.0600352827
95,16,-0.0540907908
96,16,0.0509695675
97,16,0.0993241927
99,16,-0.0381771458
100,16,-0.005922698
101,16,0.0013085861
103,16,0.0491141428
115,16,0.0196305872
118,16,-0.0612211049
122,16,-0.1711363673
125,16,-0.1203752997
131,16,-0.1622600304
136,16,-0.074290916
138,16,-0.0997021849
140,16,0.062505337
143,16,-0.1884780321
150,16,0.0754059214
154,16,-0.0131772848
157,16,-0.2390805735
160,16,0.2516996521
162,16,0.0382212871
166,16,-0.1583478439
168,16,0.1121972814
176,16,0.0572452299
181,16,-0.0278988045
202,16,0.0961509482
203,16,0.2251127387
204,16,-0.0039873587
214,16,0.0056790179
215,16,0.1208202094
216,16,0.1474932219
217,16,-0.0830720241
218,16,0.031167759
221,16,-0.0131490126
231,16,0.0124585404
234,16,-0.0530125718
236,16,-0.0648871129
238,16,0.0432908247
241,16,0.0034686894
242,16,-0.054109139
257,16,-0.04109065
258,16,0.0079761726
266,16,0.0232300325
270,16,-0.0061658043
274,16,-0.0626751793
276,16,-0.0454802204
281,16,0.0092570123
284,16,-0.206152499
287,16,0.1988506379
291,16,0.1462351678
298,16,0.0412388938
303,16,-0.069313875
304,16,-0.0845401239
305,16,-0.099271095
309,16,0.1271852372
310,16,0.0211206795
318,16,0.0287986048
321,16,-0.0427980554
323,16,0.0198554985
340,16,0.0091355051
341,16,-0.0081835601
342,16,-0.0729113651
348,16,0.0180514916
349,16,-0.1978777611
352,16,-0.0518512462
353,16,-0.1404113229
355,16,0.0118277994
356,16,-0.1912182577
358,16,-0.0443229336
372,16,0.060853811
376,16,0.0723359826
377,16,0.013292331
379,16,-0.0018353829
389,16,0.0007586863
393,16,0.0862227247
403,16,-0.0181875389
421,16,0.0822902295
422,16,-0.1780039495
429,16,0.0059108915
430,16,0.1147049869
438,16,-0.1614335157
442,16,-0.0889420523
443,16,-0.0036635551
445,16,0.0879557204
447,16,0.1173668539
450,16,0.0110429613
451,16,-0.1049178626
463,16,0.1186614953
464,16,-0.0734091747
465,16,-0.0424573509
468,16,0.0701738114
470,16,-0.0083936631
471,16,0.0058290892
472,16,0.073955951
475,16,-0.1466862363
494,16,-0.023687539
506,16,0.0092794301
508,16,0.0860771916
509,16,0.1609956187
514,16,-0.0471864662
516,16,0.0231576855
520,16,-0.0793740136
523,16,0.0282808992
526,16,-0.1084897267
537,16,-0.0246781648
539,16,0.072900559
556,16,0.1287759473
558,16,-0.1140057072
562,16,0.0707101966
567,16,0.0323194655
570,16,0.1752114569
572,16,-0.1457809666
576,16,0.005827503
581,16,0.1293548173
583,16,0.0406819312
585,16,0.0755302033
587,16,-0.2276739381
588,16,0.0630384281
591,16,0.0912522371
593,16,-0.128720811
598,16,0.0535348045
602,16,-0.0026087396
609,16,-0.188547442
613,16,-0.0410819552
616,16,-0.0489556415
623,16,0.0911022799
629,16,0.1640673912
630,16,-0.1678405099
633,16,0.1203502186
634,16,0.0830236731
638,16,-0.1940954366
646,16,-0.282477938
647,16,-0.0456738106
656,16,-0.0478777316
666,16,0.1315987142
668,16,-0.0552317929
670,16,0.0748967395
681,16,-0.165693355
686,16,-0.0089489421
688,16,-0.03001044
690,16,0.0203778461
707,16,-0.0842627749
717,16,0.0602086711
718,16,0.0431375437
719,16,-0.0251337724
721,16,-0.1568740191
727,16,-0.0215116003
730,16,-0.0357607226
736,16,-0.1800522843
739,16,-0.01461755
742,16,0.0793580744
745,16,0.1325411394
748,16,-0.0405263171
750,16,0.0091672079
754,16,-0.0749533262
755,16,-0.1745535296
756,16,0.0125178172
758,16,0.0312240918
765,16,0.1730672781
776,16,-0.0523868659
777,16,0.0361369745
778,16,0.080035157
779,16,0.0592816753
780,16,-0.2123424429
783,16,-0.0171260061
790,16,0.0480829559
794,16,0.1373411967
797,16,0.1217168792
801,16,-0.1953112179
808,16,0.0279365056
809,16,0.3321998635
810,16,-0.0339934102
813,16,0.0613584352
823,16,0.1691918077
825,16,0.023211754
830,16,0.0549527495
838,16,0.1295053746
841,16,-0.0618341936
844,16,0.0875507422
846,16,-0.0384667841
848,16,0.0543203745
849,16,-0.0806785723
865,16,-0.1390332382
867,16,-0.0612153506
868,16,0.0468486558
874,16,-0.0218718379
880,16,-0.0391671689
881,16,0.0518185515
882,16,-0.0301954531
888,16,0.0533255728
890,16,-0.0302145284
892,16,0.1574609834
896,16,-0.073954842
901,16,0.0105135688
903,16,-0.1992272292
910,16,-0.1331422117
916,16,-0.1246446392
924,16,-0.0034422231
934,16,-0.0859785241
938,16,-0.0350918974
945,16,0.1248709414
952,16,-0.029239676
953,16,-0.0597527755
957,16,-0.1422869312
964,16,-0.036641512
965,16,0.0574326174
966,16,0.0710412819
969,16,-0.2024290821
973,16,-0.0795191133
977,16,-0.0927877206
980,16,-0.0572276314
982,16,-0.1541889543
987,16,0.0558817286
996,16,0.3172091876
3,17,-0.1999287922
15,17,-0.1697597345
17,17,-0.1540417356
18,17,-0.1755699277
19,17,-0.184273741
23,17,-0.1533419738
25,17,-0.1951265318
31,17,-0.1708930915
33,17,-0.1672399272
34,17,-0.1377527418
39,17,-0.1570233919
41,17,-0.1781817032
42,17,-0.1809657867
46,17,-0.1249947365
47,17,-0.1900891283
51,17,-0.1897475293
53,17,-0.1254584563
59,17,-0.1604465696
60,17,-0.1491233192
61,17,-0.1588316801
64,17,-0.1516004813
68,17,-0.153313444
76,17,-0.1657501848
81,17,-0.1765304683
83,17,-0.1697570952
90,17,-0.1528131488
95,17,-0.154453791
96,17,-0.1795792846
97,17,-0.2045658907
108,17,-0.168440436
121,17,-0.1175486073
124,17,-0.1551562846
125,17,-0.1318323734
128,17,-0.1489240818
129,17,-0.1471055672
130,17,-0.1964375388
136,17,-0.1432842398
144,17,-0.1506182226
146,17,-0.2001447816
147,17,-0.1329055308
152,17,-0.1577929205
154,17,-0.1770953241
155,17,-0.1568150774
161,17,-0.1589795986
162,17,-0.1793066064
164,17,-0.0927613779
168,17,-0.2064925551
171,17,-0.1563792783
172,17,-0.2090764201
177,17,-0.1977094794
178,17,-0.1333170875
181,17,-0.1630135167
187,17,-0.1785892214
196,17,-0.1425295493
199,17,-0.1434212849
200,17,-0.1277912156
209,17,-0.1899436292
211,17,-0.1326728767
212,17,-0.1532784322
219,17,-0.1880145899
222,17,-0.140613524
232,17,-0.1618220813
234,17,-0.1232720628
237,17,-0.1820747058
239,17,-0.1066845931
242,17,-0.1491086788
243,17,-0.1729442559
247,17,-0.1682149213
250,17,-0.1758421127
251,17,-0.1682002306
252,17,-0.154171566
258,17,-0.1650299589
260,17,-0.1678456266
262,17,-0.1406962875
264,17,-0.1926803994
265,17,-0.171161652
269,17,-0.2167244167
271,17,-0.1877224632
274,17,-0.1535205264
275,17,-0.1032728827
276,17,-0.1478401459
281,17,-0.1750107335
285,17,-0.2509190434
286,17,-0.1802546887
296,17,-0.0914257527
298,17,-0.1625449016
299,17,-0.1244383943
305,17,-0.1390609379
307,17,-0.2031573431
309,17,-0.1959911336
310,17,-0.1793262652
311,17,-0.177445969
317,17,-0.2142147859
319,17,-0.1375157362
326,17,-0.1606971698
327,17,-0.1318802789
328,17,-0.1618190697
332,17,-0.1519187753
333,17,-0.1430252431
337,17,-0.1439146089
339,17,-0.1870067755
344,17,-0.1399652697
348,17,-0.167056999
351,17,-0.1226998996
353,17,-0.1488504498
357,17,-0.1280839549
360,17,-0.1431689845
361,17,-0.1597900509
363,17,-0.1239435973
365,17,-0.1844091576
367,17,-0.1454459434
371,17,-0.1549842664
376,17,-0.1654101763
377,17,-0.1566544701
393,17,-0.1916561573
397,17,-0.1057052058
404,17,-0.2165439271
408,17,-0.136735293
422,17,-0.1301776468
424,17,-0.1711776063
430,17,-0.1927841395
437,17,-0.145868323
441,17,-0.2022551218
445,17,-0.1856506366
448,17,-0.2279400828
449,17,-0.1391817006
459,17,-0.1681669019
466,17,-0.1889225179
468,17,-0.1678112221
473,17,-0.1494323299
481,17,-0.1489043381
486,17,-0.1536338394
491,17,-0.1519413325
503,17,-0.1755484673
504,17,-0.1873406079
505,17,-0.1533856995
507,17,-0.1634135216
508,17,-0.1969907259
516,17,-0.1858607702
517,17,-0.1629082846
522,17,-0.1809433943
524,17,-0.1646378839
529,17,-0.1231024889
536,17,-0.1656851947
546,17,-0.1573292813
548,17,-0.1548422635
553,17,-0.1691585576
554,17,-0.1615651826
555,17,-0.1721348912
561,17,-0.1603801143
566,17,-0.1605611073
567,17,-0.1723370678
569,17,-0.1373897776
570,17,-0.2222707097
571,17,-0.169921344
574,17,-0.1505746089
578,17,-0.1354693357
584,17,-0.1481732141
588,17,-0.1721147202
591,17,-0.200501654
596,17,-0.214030934
607,17,-0.1667510673
609,17,-0.0742924294
617,17,-0.1168458649
624,17,-0.1720471391
633,17,-0.1877459935
634,17,-0.1935527602
636,17,-0.2266660059
641,17,-0.1862666037
643,17,-0.2091590362
648,17,-0.1629602732
650,17,-0.170557475
660,17,-0.1212730391
665,17,-0.1398330888
666,17,-0.2076222177
668,17,-0.1575792315
669,17,-0.1724276125
670,17,-0.2001625709
671,17,-0.2038622488
675,17,-0.1496941989
682,17,-0.1646555467
686,17,-0.1669855598
693,17,-0.1602320961
694,17,-0.150900174
698,17,-0.1615809525
699,17,-0.18878341
700,17,-0.1749810925
701,17,-0.1213160876
718,17,-0.1797689685
719,17,-0.1769830612
720,17,-0.1793844469
722,17,-0.1798089018
723,17,-0.1895005893
728,17,-0.1497184201
735,17,-0.1853424298
736,17,-0.1167064698
745,17,-0.1943899918
749,17,-0.139869676
752,17,-0.1395638976
755,17,-0.1243539574
756,17,-0.1677489852
757,17,-0.1223944512
758,17,-0.1854505787
763,17,-0.1189341229
764,17,-0.1911195689
776,17,-0.1514571826
780,17,-0.1039646839
785,17,-0.2168861937
787,17,-0.1775500744
788,17,-0.1874127522
793,17,-0.1644082246
796,17,-0.2238268066
801,17,-0.1138458412
816,17,-0.1694712839
819,17,-0.1753138111
823,17,-0.1946911491
832,17,-0.2142458854
833,17,-0.1474626746
839,17,-0.1507440521
844,17,-0.1903407333
846,17,-0.1570528646
853,17,-0.1846910669
857,17,-0.1573703166
860,17,-0.1872453586
861,17,-0.1606215663
865,17,-0.1255197976
868,17,-0.14995884
885,17,-0.2033047516
891,17,-0.1386237151
892,17,-0.2146438971
893,17,-0.1947079201
897,17,-0.206438465
904,17,-0.1556434044
908,17,-0.1357113685
910,17,-0.1015384689
916,17,-0.1194492842
917,17,-0.20260008
929,17,-0.1953920532
931,17,-0.1531817217
933,17,-0.1623332252
938,17,-0.1694678865
950,17,-0.1853898079
953,17,-0.1448204205
958,17,-0.1534796395
960,17,-0.2272638716
973,17,-0.1456406654
977,17,-0.1481415057
983,17,-0.1853202399
989,17,-0.1589894107
995,17,-0.1702356793
998,17,-0.1235394057
1000,17,-0.1255519476
2,18,-0.0908736709
6,18,0.0562119116
